id;country;designation;points;price;province;region_1;winery
6784;Italy;Vespa;89;40;Northeastern Italy;Venezia Giulia;Bastianich
6798;Italy;Sugarille;89;190;Tuscany;Brunello di Montalcino;Pieve Santa Restituta
6801;Italy;Riserva;89;52;Tuscany;Brunello di Montalcino;Fattoria La Lecciaia
6823;Italy;Riserva;91;120;Tuscany;Brunello di Montalcino;Le Chiuse
6830;Italy;Voliero;91;55;Tuscany;Brunello di Montalcino;Casato1
6831;Italy;Campo del Drago;91;80;Tuscany;Brunello di Montalcino;Castiglion del Bosco
6842;Italy;Le Chiuse di Sotto;91;65;Tuscany;Brunello di Montalcino;Gianni Brunelli
6843;Italy;Vigna Piaggia;91;60;Tuscany;Brunello di Montalcino;Abbadia Ardenga
6851;Italy;Selezione Madonna delle Grazie;91;99;Tuscany;Brunello di Montalcino;Il Marroneto
6854;Italy;Miravel Extra Dry;89;20;Veneto;Valdobbiadene Prosecco Superiore;Bellenda
6855;Italy;Grand Cuvée del Fondatore Motus Vitae Rive San Pietro di Barbozza Brut Nature;89;26;Veneto;Valdobbiadene Prosecco Superiore;Bortolomiol
6859;Italy;Extra Dry;89;19;Veneto;Valdobbiadene Prosecco Superiore;Terre di San Venanzio Fortunato
6874;Italy;Fagher Brut;89;18;Veneto;Valdobbiadene Prosecco Superiore;Le Colture
6893;Italy;Classic;87;18;Northeastern Italy;Alto Adige;Erste Neue
6894;Italy;Leopold;87;24;Northeastern Italy;Collio;Fiegl
6900;Italy;Graf von Meran;87;20;Northeastern Italy;Alto Adige;Meran
6901;Italy;Riserva;87;19;Northeastern Italy;Trentino;Mezzacorona
6917;Italy;La Froscà;93;29;Veneto;Soave Classico;Gini
6963;Italy;Ventale;86;14;Veneto;Valpolicella Superiore;Santi
6994;Italy;Sire;89;20;Piedmont;Langhe;Monchiero Carbone
7007;Italy;Bordini;89;47;Piedmont;Barbaresco;Elvio Cogno
7011;Italy;Vigneto Cialdini;89;16;Central Italy;Lambrusco Grasparossa di Castelvetro;Cleto Chiarli
7023;Italy;Millesimato Brut;92;52;Lombardy;Franciacorta;La Montina
7024;Italy;Zerum Riserva Dosaggio Zero;92;95;Lombardy;Franciacorta;La Valle
7069;Italy;Vigna Campo del Gatto;84;30;Piedmont;Barbera d'Alba;Costa di Bussia
7100;Italy;GeG;87;31;Veneto;Valdobbiadene Prosecco Superiore;De Faveri
7103;Italy;Blanc de Blancs Pas Dosé Metodo Classico;87;32;Italy Other;Vino Spumante;Dorigo
7118;Italy;Extra Dry;87;18;Veneto;Valdobbiadene Prosecco Superiore;La Gioiosa
7119;Italy;Cuvée Oris;87;22;Veneto;Valdobbiadene Prosecco Superiore;Villa Sandi
7133;Italy;Antrum;88;48;Central Italy;Montepulciano d'Abruzzo;Ciavolich Giuseppe
7142;Italy;Bricco delle Olive;85;25;Piedmont;Barbera d'Alba Superiore;Palladino
7153;Italy;Torlasco;84;16;Piedmont;Moscato d'Asti;Tosti
7156;Italy;Rosa del Marchese;84;19;Piedmont;Barbera d'Asti;Gruppo Casaleone
7157;Italy;Le Orme;84;13;Piedmont;Barbera d'Asti;Michele Chiarlo
7160;Italy;Vigna Cerretta;83;81;Piedmont;Barolo;Ca'Romè
7161;Italy;Lurëi;83;27;Piedmont;Barbera d'Asti Superiore;Il Falchetto
7166;Italy;Cutizzi;90;37;Southern Italy;Greco di Tufo;Feudi di San Gregorio
7173;Italy;Cometa;90;42;Sicily & Sardinia;Sicilia;Planeta
7212;Italy;Don Antonio;90;41;Sicily & Sardinia;Sicilia;Morgante
7213;Italy;Starderi;90;70;Piedmont;Barbaresco;Olek Bondonio
7214;Italy;Marcarini;90;50;Piedmont;Barbaresco;Pertinace
7223;Italy;Tenuta Lena di Mezzo;87;21;Veneto;Valpolicella Classico Superiore;Monte del Frá
7224;Italy;Capitel della Crosara;87;16;Veneto;Valpolicella Ripasso;Montresor
7233;Italy;Il Re Pazzo;87;20;Veneto;Valpolicella Classico;Terre di Leone
7247;Italy;Brentino;87;18;Veneto;Veneto;Maculan
7280;Italy;San Leonardo;89;75;Northeastern Italy;Vigneti delle Dolomiti;Tenuta San Leonardo
7290;Italy;Contrada Sant'Aniello;90;36;Southern Italy;Fiano di Avellino;Vigne Guadagno
7321;Italy;Vigna di Pallino;81;10;Tuscany;Toscana;Tenuta Sette Ponti
7335;Italy;Occhio di Pernice;100;210;Tuscany;Vin Santo di Montepulciano;Avignonesi
7348;Italy;Villa al Cortile;88;45;Tuscany;Brunello di Montalcino;Piccini
7361;Italy;Annata;88;60;Tuscany;Brunello di Montalcino;Il Poggiolo
7390;Italy;Barrua;92;60;Sicily & Sardinia;Isola dei Nuraghi;Agricola Punica
7395;Italy;Quarz;92;60;Northeastern Italy;Alto Adige;Cantina Terlano
7453;Italy;Cursus Vitae;86;18;Piedmont;Barbera d'Asti;CarlindePaolo
7454;Italy;Roccanera;86;16;Piedmont;Barbera d'Asti Superiore;Cascina Radice
7459;Italy;Bricco di Neive Riserva;86;78;Piedmont;Barbaresco;Dante Rivetti
7469;Italy;Vigneto Bordini;86;60;Piedmont;Barbaresco;La Spinetta
7476;Italy;Santo Cristoforo;86;48;Piedmont;Barbaresco;Pietro Rinaldi
7478;Italy;S. Martino;86;12;Piedmont;Barbera d'Asti Superiore;Cascina Radice
7509;Italy;Naturae;92;45;Lombardy;Franciacorta;Barone Pizzini
7512;Italy;Dosaggio Zero;92;30;Veneto;Valdobbiadene Prosecco Superiore;Ca' dei Zago
7534;Italy;Il Morino;87;10;Tuscany;Toscana;Vignamaggio
7536;Italy;Riserva;87;22;Tuscany;Chianti Classico;Piccini
7541;Italy;Riserva;87;18;Tuscany;Chianti Classico;Banfi
7542;Italy;Riserva;87;18;Tuscany;Chianti Rufina;Bellini
7549;Italy;Lagone;91;16;Tuscany;Toscana;Aia Vecchia
7578;Italy;Col di Luna;85;16;Veneto;Piave;Bellenda
7580;Italy;Capitel della Crosara;85;41;Veneto;Amarone della Valpolicella Classico;Montresor
7597;Italy;Classico;83;15;Northeastern Italy;Alto Adige;Cantina Terlano
7598;Italy;Sortesele;83;12;Northeastern Italy;Trentino;Santi
7618;Italy;Tasi Brut;87;22;Veneto;Prosecco;Gino Fasoli
7629;Italy;Saomì Brut;87;16;Veneto;Prosecco Treviso;La Tordera
7636;Italy;San Fermo Brut;87;20;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Bellenda
7637;Italy;Brut;87;22;Veneto;Valdobbiadene Prosecco Superiore;Borgoluce
7640;Italy;Brut;87;18;Veneto;Valdobbiadene Prosecco Superiore;Althéa
7641;Italy;Rive di Col San Martino Brut 26° Primo;87;22;Veneto;Valdobbiadene Prosecco Superiore;Andreola
7642;Italy;Cosmo E' Col Fondo;87;20;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Bellenda
7644;Italy;I Versi Bianco;85;8;Sicily & Sardinia;Sicilia;Fondo Antico
7650;Italy;Aquilae;85;13;Sicily & Sardinia;Sicilia;Viticultori Associati Canicatti
7661;Italy;Bianco;85;10;Sicily & Sardinia;Sicilia;Corvo
7664;Italy;Calanìca Frappato-Syrah;85;20;Sicily & Sardinia;Sicilia;Duca di Salaparuta
7691;Italy;Hierà;90;20;Sicily & Sardinia;Salina;Hauner
7694;Italy;Patrimonio;86;14;Tuscany;Bolgheri;Antonino Tringali-Casanuova
7744;Italy;Sassella;88;35;Lombardy;Valtellina Superiore;Mamete Prevostini
7758;Italy;Bussia;91;95;Piedmont;Barolo;Parusso
7781;Italy;Vigna Fraschin;92;39;Piedmont;Barolo;Manzone Fratelli
7784;Italy;Sottocastello di Novello;92;47;Piedmont;Barolo;Ca' Viola
7790;Italy;Fausoni Riserva;92;62;Piedmont;Barbaresco;Prinsi
7792;Italy;Villero;92;99;Piedmont;Barolo;Mascarello Giuseppe e Figlio
7856;Italy;Vintage Collection Brut;94;75;Lombardy;Franciacorta;Ca' del Bosco
7861;Italy;Dosaggiozero Riserva;94;67;Northeastern Italy;Trento;Maso Martis
7877;Italy;Cuvée Annamaria Clementi;94;90;Lombardy;Franciacorta;Ca' del Bosco
7891;Italy;Ca' de' Rocchi;84;13;Lombardy;Lugana;Tinazzi
7897;Italy;Ca' del Lago;84;13;Lombardy;Lugana;Vigneti Villabella
7915;Italy;La Casa in Collina;90;40;Piedmont;Barbaresco;Vite Colte
7921;Italy;I Selis Rosso Superiore;90;30;Sicily & Sardinia;Monica di Sardegna;Argiolas
7936;Italy;Rabajà Riserva;90;85;Piedmont;Barbaresco;Castello di Verduno
7952;Italy;L'Aspetto;88;28;Tuscany;Toscana;Fattoria Fibbiano
7954;Italy;Sibilla Appeninica Vin Santo;88;35;Central Italy;Marche;Le Caniette
7962;Italy;Villa Cusona;86;15;Tuscany;Vernaccia di San Gimignano;Guicciardini Strozzi
7969;Italy;Arcosesto;86;16;Central Italy;Orvieto Classico Superiore;Cantina Altarocca
7984;Italy;Quercione Riserva;85;55;Tuscany;Vino Nobile di Montepulciano;Lunadoro
7986;Italy;Aurea Riserva;85;25;Tuscany;Vernaccia di San Gimignano;Guidi 1929
7987;Italy;Monte Fiorentine;87;33;Veneto;Soave Classico;Ca' Rugate
7988;Italy;Re Midas;87;10;Veneto;Soave;Cantina di Soave
8005;Italy;Vin Soave;87;15;Veneto;Soave Classico;Inama
8007;Italy;Matiú Brut;87;20;Veneto;Conegliano Valdobbiadene Prosecco Superiore;L'Antica Quercia
8014;Italy;Essence Rosé;86;32;Lombardy;Franciacorta;Antica Fratta
8029;Italy;Brut Satèn;86;39;Lombardy;Franciacorta;Il Mosnel
8049;Italy;Cren del Gufo;86;14;Piedmont;Nebbiolo d'Alba;Cantine Lanzavecchia
8107;Italy;Campomasua;93;79;Veneto;Amarone della Valpolicella Classico;Venturini Massimino
8109;Italy;Costasera Riserva;93;77;Veneto;Amarone della Valpolicella Classico;Masi
8113;Italy;La Marega;93;92;Veneto;Amarone della Valpolicella Classico;Le Salette
8134;Italy;Natural Art;87;45;Northeastern Italy;Delle Venezie;Miklus
8137;Italy;Brut;87;18;Veneto;Prosecco Treviso;Ornella Molon
8160;Italy;Poiano;87;13;Sicily & Sardinia;Terre Siciliane;Curto
8167;Italy;Maddalena;87;12;Southern Italy;Basilicata;Taverna
8193;Italy;Talento Riserva;91;19;Northeastern Italy;Trento;Rotari
8218;Italy;Re di Renieri;92;40;Tuscany;Toscana;Renieri
8226;Italy;Nature;92;40;Lombardy;Franciacorta;Barone Pizzini
8237;Italy;Vigneti di Ravazzol;92;70;Veneto;Amarone della Valpolicella Classico;Cà La Bionda
8255;Italy;Tenuta del Cavaliere;89;16;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Marchetti
8256;Italy;Cantorì;89;22;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Accadia
8266;Italy;Rugaro Gold;89;17;Central Italy;Offida Pecorino;Colli Ripani
8306;Italy;Riserva;92;58;Tuscany;Brunello di Montalcino;Fattoria La Lecciaia
8314;Italy;Biserno;92;160;Tuscany;Toscana;Tenuta di Biserno
8332;Italy;Riserva Ambrosia;87;22;Central Italy;Verdicchio dei Castelli di Jesi Classico;Vignamato
8339;Italy;Ammazzaconte;87;23;Central Italy;Verdicchio dei Castelli di Jesi;Conti di Buscareto
8345;Italy;Praeludium;87;15;Central Italy;Rosso Conero;Fattoria Le Terrazze
8349;Italy;Il Nespoli Riserva;87;27;Central Italy;Romagna;Podere dal Nespoli
8368;Italy;Alba della Torre Secco;87;25;Central Italy;Romagna;La Sabbiona
8375;Italy;Vigna Santa Margherita;87;26;Tuscany;Vernaccia di San Gimignano;Panizzi
8376;Italy;Soteria;87;14;Central Italy;Verdicchio dei Castelli di Jesi;Vigna degli Estensi
8384;Italy;Peloro Bianco;92;20;Sicily & Sardinia;Terre Siciliane;Le Casematte
8455;Italy;Petra;92;80;Tuscany;Toscana;Petra
8458;Italy;Rubesco Riserva Vigna Monticchio;92;57;Central Italy;Torgiano;Lungarotti
8465;Italy;Castello di Semivicoli;92;50;Central Italy;Trebbiano d'Abruzzo;Masciarelli
8483;Italy;Corte del Pozzo;88;75;Veneto;Amarone della Valpolicella;Gino Fasoli
8491;Italy;Poggio al Tufo;86;15;Tuscany;Maremma;Tommasi
8509;Italy;Nemus;86;14;Tuscany;Toscana;Scopetani
8514;Italy;Il Gregoriano;86;12;Tuscany;Sant'Antimo;Fattoria Scopone
8524;Italy;Tribiana;87;20;Tuscany;Toscana;Pieve de' Pitti
8525;Italy;Valente;87;19;Tuscany;Toscana;Podere Il Castellaccio
8526;Italy;Dinostro;87;20;Tuscany;Toscana;Podere Il Castellaccio
8537;Italy;Dianne;87;50;Tuscany;Toscana;Tenuta Cappellina
8538;Italy;Alle Viole;87;27;Tuscany;Toscana;Tenuta di Ceppaiano
8539;Italy;Crognolo;87;35;Tuscany;Toscana;Tenuta Sette Ponti
8546;Italy;Guadalmare;87;15;Tuscany;Morellino di Scansano;Castellani
8565;Italy;Flaccianello della Pieve;93;120;Tuscany;Colli della Toscana Centrale;Fontodi
8637;Italy;Montecorna;89;20;Veneto;Valpolicella Classico Superiore Ripasso;Farina
8645;Italy;Ca' Bertoldi;89;40;Veneto;Amarone della Valpolicella Classico;Recchia
8654;Italy;Riserva Fondatori;89;60;Veneto;Amarone della Valpolicella;Musella
8663;Italy;Vigneto I Cantoni;88;25;Veneto;Valpolicella Classico Superiore;Novaia
8684;Italy;Case Nere;88;75;Piedmont;Barolo;Enzo Boglietti
8695;Italy;Delius;88;41;Southern Italy;Aglianico del Taburno;Cantina del Taburno
8708;Italy;Giancarlo Ceci Parco Marano;88;27;Southern Italy;Castel del Monte;Agrinatura
8711;Italy;Riserva Le More;88;44;Southern Italy;Castel del Monte;Santa Lucia
8712;Italy;Ripassá;88;18;Veneto;Valpolicella Superiore Ripasso;Stefano Accordini
8713;Italy;Terre di Tufi;88;19;Tuscany;Toscana;Teruzzi & Puthod
8721;Italy;Contado;88;17;Southern Italy;Molise;Di Majo Norante
8722;Italy;Ramitello;88;17;Southern Italy;Terra degli Osci;Di Majo Norante
8725;Italy;Elcione;87;18;Central Italy;Umbria;Tenuta Vitalonga
8726;Italy;Vigna Rocca;87;14;Central Italy;Albana di Romagna;Tre Monti
8734;Italy;Bio-571;87;14;Central Italy;Sangiovese di Romagna;Tenuta Amalia
8735;Italy;Prova d'Autore;87;25;Central Italy;Umbria;Roccafiore
8736;Italy;Clemente VII;87;18;Tuscany;Chianti Classico;Castelli del Grevepesa
8747;Italy;Rosso dei Notri;89;21;Tuscany;Toscana;Tua Rita
8749;Italy;Castelgreve;89;20;Tuscany;Chianti Classico;Castelli del Grevepesa
8765;Italy;Paisan;89;17;Piedmont;Nebbiolo d'Alba;Bersano
8771;Italy;Rosato;89;20;Sicily & Sardinia;Etna;Graci
8795;Italy;Don Antonio;89;42;Sicily & Sardinia;Sicilia;Morgante
8802;Italy;Le Lucere;87;53;Tuscany;Brunello di Montalcino;San Filippo
8809;Italy;Crosè';87;19;Piedmont;Langhe;Pasquale Pelissero
8835;Italy;Bricco Rocche;93;270;Piedmont;Barolo;Ceretto
8836;Italy;Brunate;93;130;Piedmont;Barolo;Ceretto
8846;Italy;Bussia Riserva 90 Dì;93;90;Piedmont;Barolo;Giacomo Fenocchio
8847;Italy;Arione;93;59;Piedmont;Barolo;Gigi Rosso
8850;Italy;Carobric;93;72;Piedmont;Barolo;Paolo Scavino
8859;Italy;Costa Russi;95;450;Piedmont;Barbaresco;Gaja
8865;Italy;5 Stelle;95;82;Lombardy;Sforzato di Valtellina;Nino Negri
8887;Italy;Vigneto Brich Ronchi;93;60;Piedmont;Barbaresco;Albino Rocca
8890;Italy;Rocche di Castelletto;93;74;Piedmont;Barolo;Cascina Chicco
8898;Italy;San Pietro;93;50;Piedmont;Barolo;Podere Ruggeri Corsini
8903;Italy;La Rosa;93;115;Piedmont;Barolo;Fontanafredda
8907;Italy;Coste di Rose;93;61;Piedmont;Barolo;Bric Cenciurio
8909;Italy;Massara;93;65;Piedmont;Barolo;Castello di Verduno
8927;Italy;Riserva Novecento;91;50;Tuscany;Chianti Classico;Dievole
8931;Italy;Riserva Cellole;91;40;Tuscany;Chianti Classico;San Fabiano Calcinaia
8943;Italy;Il Monovitigno;89;41;Sicily & Sardinia;Sicilia;Benanti
8944;Italy;Cusora;89;28;Sicily & Sardinia;Sicilia;Caruso & Minini
8947;Italy;Benuara;89;14;Sicily & Sardinia;Sicilia;Cusumano
8954;Italy;Il Matané;89;24;Southern Italy;Primitivo di Manduria;Matané
8968;Italy;Laudàri;89;32;Sicily & Sardinia;Sicilia;Baglio del Cristo di Campobello
8974;Italy;Castelletto;93;55;Piedmont;Barolo;Mauro Veglio
8978;Italy;Albe;93;40;Piedmont;Barolo;G D Vajra
8979;Italy;Rabajà Riserva;93;100;Piedmont;Barbaresco;Giuseppe Cortese
8986;Italy;Saffredi;93;100;Tuscany;Maremma Toscana;Fattoria Le Pupille
8990;Italy;Bussia Dardi Le Rose;93;80;Piedmont;Barolo;Poderi Colla
9002;Italy;Plenio Riserva;88;25;Central Italy;Verdicchio dei Castelli di Jesi Classico;Umani Ronchi
9007;Italy;Alastro;88;21;Sicily & Sardinia;Sicilia;Planeta
9014;Italy;Santagostino Baglio Sorìa;88;30;Sicily & Sardinia;Sicilia;Firriato
9022;Italy;Barbazzale;88;16;Sicily & Sardinia;Sicilia;Cottanera
9042;Italy;Naun;91;30;Northeastern Italy;Alto Adige;Niedermayr Josef
9059;Italy;Rabajà;89;75;Piedmont;Barbaresco;Cascina Luisin
9060;Italy;Adornes;89;41;Piedmont;Barbera d'Asti Superiore;Castello Gabiano
9063;Italy;L'Avvocata;89;15;Piedmont;Barbera d'Asti;Coppo
9078;Italy;Galileo;89;22;Piedmont;Barbera d'Asti Superiore;Vigne dei Mastri
9080;Italy;La Luna e i Falò;89;30;Piedmont;Barbera d'Asti Superiore;Vite Colte
9110;Italy;Bricco delle Viole Riserva;90;105;Piedmont;Barolo;Viberti
9117;Italy;Elisa;90;41;Piedmont;Barbaresco;Ada Nada
9120;Italy;Riserva;90;68;Piedmont;Barolo;Casetta
9134;Italy;Banero;84;8;Veneto;Prosecco;Banero
9137;Italy;Rosato Frizzante;84;11;Veneto;Piave;Bonotto delle Tezze
9146;Italy;Rosato;83;12;Piedmont;Piedmont;Tosti
9155;Italy;Salvatore Principe Mi Amore;83;12;Italy Other;Italy;Astoria
9164;Italy;Perlé Nero;92;78;Northeastern Italy;Trento;Ferrari
9166;Italy;Terre di San Zeno;92;55;Veneto;Amarone della Valpolicella Classico;Corteforte
9182;Italy;Passito;92;54;Central Italy;Montefalco Sagrantino;Arnaldo Caprai
9183;Italy;25 Anni;92;100;Central Italy;Montefalco Sagrantino;Arnaldo Caprai
9190;Italy;Lagone;86;16;Tuscany;Toscana;Aia Vecchia
9214;Italy;Pegasus;86;20;Tuscany;Toscana;Podere Guado al Melo
9244;Italy;Pelagrilli;91;42;Tuscany;Brunello di Montalcino;Siro Pacenti
9246;Italy;Manachiara;91;105;Tuscany;Brunello di Montalcino;Tenute Silvio Nardi
9247;Italy;Montebello Sette Gran Selezione;91;30;Tuscany;Chianti Classico;Tolaini
9271;Italy;Salterio;86;23;Tuscany;Rosso di Montepulciano;Trerose
9273;Italy;Piegaia;86;17;Tuscany;Chianti Classico;Villa Calcinaia
9323;Italy;Therra;89;20;Tuscany;Toscana;PoderNuovo a Palazzone
9330;Italy;D'Aria;89;22;Tuscany;Toscana;Leopoldo I di Toscana
9334;Italy;Montesodi;89;43;Tuscany;Toscana;Marchesi de' Frescobaldi
9335;Italy;Inferno;89;27;Lombardy;Valtellina Superiore;Nino Negri
9336;Italy;Quadrio;89;20;Lombardy;Valtellina Superiore;Nino Negri
9337;Italy;Sassella Le Tense;89;36;Lombardy;Valtellina Superiore;Nino Negri
9338;Italy;Ca' Brione;89;36;Lombardy;Terrazze Retiche di Sondrio;Nino Negri
9341;Italy;La Pineta;89;60;Tuscany;Toscana;Podere Monastero
9346;Italy;Crognolo;89;35;Tuscany;Toscana;Tenuta Sette Ponti
9347;Italy;Il Tarabuso;89;45;Tuscany;Toscana;Terre del Marchesato
9408;Italy;075 Carati;83;15;Veneto;Prosecco;Piera Martellozzo
9443;Italy;Brunate;92;60;Piedmont;Barolo;Francesco Rinaldi
9454;Italy;Pernanno Riserva;92;87;Piedmont;Barolo;Sobrero
9456;Italy;Calderara Sottana;92;40;Sicily & Sardinia;Etna;Tenuta delle Terre Nere
9469;Italy;Vigneto Dirupo Extra Dry;87;23;Veneto;Prosecco di Valdobbiadene;Andreola Orsola
9471;Italy;Dry;87;15;Veneto;Prosecco di Valdobbiadene;Bellussi
9475;Italy;Brut;87;18;Northeastern Italy;Friuli;Colutta
9476;Italy;Brut;87;20;Lombardy;Lugana;Costaripa
9482;Italy;Ruio Brut;87;20;Veneto;Prosecco di Valdobbiadene;Malibràn
9484;Italy;Uvaggio Storico Dry;87;24;Veneto;Prosecco di Valdobbiadene;Val d'Oca
9495;Italy;L'Ardì;87;12;Piedmont;Dolcetto d'Acqui;Vigne Regali
9499;Italy;Usignolo;87;27;Piedmont;Langhe;Cascina Bruciata
9500;Italy;Vigneti in Rio Sordo;87;23;Piedmont;Dolcetto d'Alba;Cascina Bruciata
9570;Italy;Principessa Brut;86;25;Italy Other;Vino Spumante;Luretta
9596;Italy;Brut Altamarea;85;22;Italy Other;Vino Spumante;Ciù Ciù
9613;Italy;Naturalis Historia;93;90;Southern Italy;Taurasi;Mastroberardino
9624;Italy;Le More;85;40;Southern Italy;Castel del Monte;Santa Lucia
9633;Italy;Sjre;85;20;Southern Italy;Salento;Mocavero
9652;Italy;Muntacc;90;24;Piedmont;Coste della Sesia;La Prevostura
9654;Italy;Riserva;90;105;Piedmont;Barolo;Marchesi di Barolo
9655;Italy;Serragrilli;90;80;Piedmont;Barbaresco;Marchesi di Barolo
9675;Italy;Riserva;90;60;Piedmont;Gattinara;Travaglini
9706;Italy;Asili;90;90;Piedmont;Barbaresco;Michele Chiarlo
9709;Italy;Silenzi;90;15;Sicily & Sardinia;Isola dei Nuraghi;Pala
9710;Italy;Bricco San Giuliano;90;38;Piedmont;Barbaresco;Pasquale Pelissero
9711;Italy;Nervo Vigna Giaia Riserva;90;50;Piedmont;Barbaresco;Piazzo Armando
9731;Italy;Ronchi;90;50;Piedmont;Barbaresco;Albino Rocca
9734;Italy;Vigna Farsina;89;65;Tuscany;Toscana;I Sodi
9737;Italy;Rosé;89;30;Northeastern Italy;Trento;Altemasi
9755;Italy;Linticlarus Riserva;89;40;Northeastern Italy;Alto Adige;Tiefenbrunner
9757;Italy;Turmhof;89;20;Northeastern Italy;Alto Adige;Tiefenbrunner
9816;Italy;Riserva;93;39;Tuscany;Chianti Classico;Badia a Coltibuono
9820;Italy;Tre Saggi;89;16;Central Italy;Montepulciano d'Abruzzo;Talamonti
9823;Italy;Massaccio;89;30;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;Fazi Battaglia
9824;Italy;Winkl;89;25;Northeastern Italy;Alto Adige;Cantina Terlano
9854;Italy;San Giuliano;86;38;Piedmont;Barbaresco;Pasquale Pelissero
9863;Italy;Emma;86;14;Central Italy;Lambrusco di Sorbara;Cantina di Sorbara
9864;Italy;Il Duomo Amabile;86;12;Central Italy;Lambrusco di Modena;Cantina di Sorbara
9879;Italy;Stèfen;88;130;Veneto;Veneto;De Stefani
9889;Italy;Dry;88;40;Veneto;Valdobbiadene Superiore di Cartizze;Merotto
9966;Italy;Don Pietro;87;23;Sicily & Sardinia;Terre Siciliane;Spadafora
9969;Italy;Cirneco Rosso;87;45;Sicily & Sardinia;Etna;Terrazze dell'Etna
9972;Italy;Kaid;87;29;Sicily & Sardinia;Sicilia;Alessandro di Camporeale
9973;Italy;Appassimento;87;20;Sicily & Sardinia;Terre Siciliane;Barone Montalto
9976;Italy;Animalucente Bianco;87;45;Sicily & Sardinia;Etna;Contrada Santo Spirito di Passopisciaro
9989;Italy;La Tota;89;28;Piedmont;Barbera d'Asti;Marchesi Alfieri
10002;Italy;Brut;91;29;Lombardy;Franciacorta;Il Mosnel
10015;Italy;Riserva;91;30;Tuscany;Morellino di Scansano;Fattoria Le Pupille
10030;Italy;Terrantica;89;30;Southern Italy;Greco di Tufo;I Favati
10034;Italy;Cubia;89;27;Sicily & Sardinia;Sicilia;Cusumano
10048;Italy;Franciscus;89;28;Southern Italy;Greco di Tufo;Cantine di Marzo
10072;Italy;Vigna del Lago;88;107;Tuscany;Brunello di Montalcino;Val di Suga
10098;Italy;Isolabella della Croce Solìo;88;40;Piedmont;Loazzolo;Borgo Isolabella
10099;Italy;Cantalici;88;20;Tuscany;Chianti Classico;Cantalici L'Antica Fornace di Ridolfo
10105;Italy;Piccole Gioie;88;16;Piedmont;Moscato d'Asti;Ghione
10107;Italy;Chianti Classico;87;19;Tuscany;Chianti Classico;Castello d'Albola
10110;Italy;Rosa del Castagno;87;29;Tuscany;Toscana;Fabrizio Dionisio
10113;Italy;Calanìca Insolia-Chardonnay;86;13;Sicily & Sardinia;Sicilia;Duca di Salaparuta
10119;Italy;Villa Tonino;86;8;Sicily & Sardinia;Sicilia;Baglio Curatolo Arini 1875
10126;Italy;Timpune;86;25;Sicily & Sardinia;Sicilia;Caruso & Minini
10131;Italy;Tenuta di Budonetto Granny;86;46;Sicily & Sardinia;Sicilia;Maurigi
10139;Italy;Sikélios;86;37;Sicily & Sardinia;Sicilia;Scilio
10141;Italy;Sallier de la Tour;86;11;Sicily & Sardinia;Sicilia;Tasca d'Almerita
10142;Italy;Carolina Marenga;86;21;Sicily & Sardinia;Sicilia;Feudi del Pisciotto
10150;Italy;Roggeri Riserva;87;70;Piedmont;Barolo;Ciabot Berton
10161;Italy;Peiregal;87;36;Piedmont;Barbera d'Alba;Marchesi di Barolo
10182;Italy;Costa delle Corone;87;110;Veneto;Amarone della Valpolicella Classico;Monteci
10214;Italy;Brut;86;11;Northeastern Italy;Trento;Rotari
10227;Italy;Perbruno;91;55;Tuscany;Toscana;I Giusti e Zanza
10234;Italy;5 Stelle Sfursat;91;88;Lombardy;Sforzato di Valtellina;Nino Negri
10243;Italy;Rosso di Notri;91;20;Tuscany;Toscana;Tua Rita
10275;Italy;Ginepreta;89;50;Central Italy;Umbria;Cirulli
10284;Italy;Tenutarossa;88;50;Central Italy;Colline Pescaresi;Pasetti
10287;Italy;Vigna Santella del Gröm;88;26;Lombardy;Curtefranca;Ricci Curbastro
10323;Italy;Tridentum Brut Rosé;90;24;Northeastern Italy;Trento;Cesarini Sforza
10335;Italy;Sassabruna;90;25;Tuscany;Monteregio di Massa Marittima;Rocca di Montemassi
10336;Italy;Riserva;90;25;Tuscany;Chianti Classico;Valiano
10337;Italy;Riserva;90;67;Tuscany;Vino Nobile di Montepulciano;Boscarelli
10338;Italy;Le Bruciate Riserva;90;48;Tuscany;Brunello di Montalcino;Canneta
10343;Italy;Massi di Mandorlaia Riserva;90;34;Tuscany;Morellino di Scansano;Conte Ferdinando Guicciardini
10344;Italy;Riserva;90;30;Tuscany;Morellino di Scansano;Morisfarms
10353;Italy;Ascheri;87;60;Piedmont;Barolo;Ellena
10387;Italy;Lafòa;91;42;Northeastern Italy;Alto Adige;Colterenzio
10403;Italy;Giovanelli;91;44;Northeastern Italy;Alto Adige;Kellerei Kaltern Caldaro
10427;Italy;Sur Sur;91;19;Sicily & Sardinia;Sicilia;Donnafugata
10455;Italy;Albatrello;85;18;Tuscany;Montecucco;Pieve Vecchia
10465;Italy;Dulcamara;90;60;Tuscany;Toscana;I Giusti e Zanza
10470;Italy;Rainero;90;51;Tuscany;Toscana;Castello di Meleto
10471;Italy;Coevo;90;90;Tuscany;Toscana;Cecchi
