id;country;designation;points;price;province;region_1;winery
62644;Italy;San Vigilio;88;23;Lombardy;Lugana;Selva Capuzza
62646;Italy;Riserva;88;50;Northeastern Italy;Alto Adige;Stroblhof
62703;Italy;Riserva;85;35;Tuscany;Chianti Classico;Colle Bereto
62729;Italy;Fulvio Beo Metodo Classico Brut;87;25;Italy Other;Vino Spumante;Ca' Rugate
62751;Italy;Bordini;91;53;Piedmont;Barbaresco;Elvio Cogno
62752;Italy;Alta Pete;91;53;Piedmont;Barolo;Fletcher
62758;Italy;Monvigliero;91;70;Piedmont;Barolo;Bel Colle
62760;Italy;Camilla;91;43;Piedmont;Barolo;Grimaldi Bruna
62769;Italy;Vigna Rionda;91;132;Piedmont;Barolo;Luigi Oddero & Figli
62773;Italy;Ornato;91;115;Piedmont;Barolo;Pio Cesare
62782;Italy;Privilegio;93;63;Southern Italy;Irpinia;Feudi di San Gregorio
62797;Italy;Montagliato;92;28;Piedmont;Nebbiolo d'Alba;Principiano Ferdinando
62800;Italy;Bussia;92;55;Piedmont;Barolo;Tenimenti Famiglia Cavallero
62877;Italy;Runcaris;86;15;Veneto;Soave Classico;Fattori
62886;Italy;Serpico;92;80;Southern Italy;Irpinia;Feudi di San Gregorio
62889;Italy;Anastasi;92;50;Southern Italy;Aglianico del Taburno;Ocone
62945;Italy;La Rocca;88;17;Piedmont;Gavi;Coppo
62946;Italy;Vigna della Corte;88;13;Veneto;Soave;Corte Adami
62954;Italy;Serbato;88;30;Central Italy;Emilia-Romagna;Lamoretti
62957;Italy;Cuvée del Fondatore Graziano Merotto Millesimato Brut;88;34;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Merotto
62961;Italy;Ombroso Riserva;88;45;Central Italy;Sangiovese di Romagna Superiore;Giovanna Madonia
62966;Italy;Brut;88;36;Sicily & Sardinia;Sicilia;Planeta
62970;Italy;AlpeRegis Millesimato Extra Brut;88;25;Northeastern Italy;Trento;Rotari
62972;Italy;Calisto Riserva;88;38;Central Italy;Sangiovese di Romagna Superiore;Stefano Berti
62974;Italy;Bosco di Gica Brut;88;18;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Adami
62980;Italy;Extra Dry;88;21;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Villa Sandi
62983;Italy;Dei Casel Extra Dry;88;18;Veneto;Conegliano Valdobbiadene Prosecco Superiore;Adami
62985;Italy;Oro Cason Brusà Vino Passito;88;45;Veneto;Lison-Pramaggiore;Beccarello
62987;Italy;Cartizze Dry;88;30;Veneto;Valdobbiadene Superiore di Cartizze;Bortolin
62991;Italy;Villa Crespia Novalia Brut;88;34;Lombardy;Franciacorta;Fratelli Muratori
63010;Italy;Tiati Metodo Classico Brut;85;27;Southern Italy;Puglia;Teanum
63041;Italy;Barriano;85;16;Central Italy;Lazio;Villa Gianna
63046;Italy;Kurni;85;100;Central Italy;Marche;Oasi degli Angeli
63059;Italy;Tasto di Seta;85;22;Central Italy;Colli Piacentini;Castello di Luzzano
63060;Italy;Sondraia;91;50;Tuscany;Bolgheri Superiore;Poggio al Tesoro
63066;Italy;L'Alberello;91;75;Tuscany;Bolgheri Superiore;Grattamacco
63072;Italy;Millepassi;91;58;Tuscany;Bolgheri;Donna Olimpia 1898
63075;Italy;Poggio Bestiale;91;60;Tuscany;Maremma Toscana;Fattoria di Magliano
63110;Italy;Vigna Merenda;91;56;Piedmont;Barolo;Scarzello
63113;Italy;Villero;91;71;Piedmont;Barolo;Boroli
63114;Italy;Sori Paolin;91;55;Piedmont;Barbaresco;Cascina Luisin
63115;Italy;Cerequio;91;120;Piedmont;Barolo;Contratto
63116;Italy;Le Brunate;91;65;Piedmont;Barolo;Francesco Rinaldi
63118;Italy;Sorano Coste & Bricco;91;70;Piedmont;Barolo;Giacomo Ascheri
63121;Italy;Roncaglie;91;65;Piedmont;Barbaresco;Poderi Colla
63148;Italy;Selva;91;33;Lombardy;Lugana;Selva Capuzza
63149;Italy;Massifitti;91;30;Veneto;Veronese;Suavia
63150;Italy;Monte Carbonare;91;30;Veneto;Soave Classico;Suavia
63171;Italy;Costasera;92;64;Veneto;Amarone della Valpolicella Classico;Masi
63177;Italy;Granato;92;72;Northeastern Italy;Vigneti delle Dolomiti;Foradori
63191;Italy;Riserva La Volta;87;70;Piedmont;Barolo;Viberti
63210;Italy;Riserva;93;62;Tuscany;Brunello di Montalcino;Querceta
63217;Italy;Il Pino di Biserno;93;80;Tuscany;Toscana;Tenuta di Biserno
63254;Italy;Chianta Bianco;90;45;Sicily & Sardinia;Etna;Biondi
63281;Italy;Brut Demi Long;88;21;Veneto;Valdobbiadene Prosecco Superiore;Terre di San Venanzio Fortunato
63283;Italy;La Perlara;88;31;Veneto;Recioto di Soave;Ca' Rugate
63295;Italy;Extra Dry;88;18;Veneto;Valdobbiadene Prosecco Superiore;Adami
63301;Italy;Tenuta S. Michele;87;30;Sicily & Sardinia;Sicilia;Murgo
63302;Italy;Tenuta S. Michele Rosso;87;30;Sicily & Sardinia;Etna;Murgo
63304;Italy;Lu Patri;87;46;Sicily & Sardinia;Sicilia;Baglio del Cristo di Campobello
63305;Italy;Nero d'Avola-Cabernet Sauvignon;87;15;Sicily & Sardinia;Terre Siciliane;Barone Montalto
63317;Italy;Torre dei Venti;87;25;Sicily & Sardinia;Erice;Fazio
63318;Italy;Vuaria;87;28;Sicily & Sardinia;Monreale;Feudo Disisa
63340;Italy;Vignabenefizio;84;19;Tuscany;Morellino di Scansano;Vignaioli del Morellino di Scansano
63359;Italy;Devon;88;25;Southern Italy;Greco di Tufo;Antonio Caggiano
63364;Italy;Biancodicaselle;88;25;Sicily & Sardinia;Etna;Benanti
63367;Italy;Le Cigliate;88;29;Southern Italy;Campi Flegrei;Cantine Farro
63368;Italy;Lacrimabianco;88;19;Southern Italy;Lacryma Christi del Vesuvio;Cantine Olivella
63378;Italy;Pomice;88;30;Sicily & Sardinia;Sicilia;Tenuta di Castellaro
63379;Italy;Terre Dora;88;24;Southern Italy;Fiano di Avellino;Terredora
63405;Italy;Estrosa;87;17;Piedmont;Monferrato Bianco;Pico Maccario
63415;Italy;Giovin Re;90;70;Tuscany;Toscana;Michele Satta
63420;Italy;Scipio;90;110;Tuscany;Toscana;Tenuta Sette Cieli
63443;Italy;Altemura;89;29;Southern Italy;Primitivo di Manduria;Masseria Altemura
63450;Italy;Il Falcone Riserva;89;30;Southern Italy;Castel del Monte;Rivera
63461;Italy;Promis;90;48;Tuscany;Bolgheri;Ca' Marcanda
63462;Italy;Aria di Caiarossa;90;40;Tuscany;Toscana;Caiarossa
63469;Italy;Barricato Bianco;90;22;Tuscany;Toscana;Fattoria La Vialla
63484;Italy;Balifico;90;65;Tuscany;Toscana;Volpaia
63493;Italy;Leonardo;85;60;Piedmont;Barolo;Stroppiana
63500;Italy;Vigna Ciabot Russ;85;20;Piedmont;Dolcetto d'Alba;Mario Gagliasso
63535;Italy;Runcot Riserva;90;160;Piedmont;Barolo;Elio Grasso
63536;Italy;Bricco dei Merli;90;35;Piedmont;Barbera d'Alba;Elvio Cogno
63544;Italy;Sotto Castello di Novello;90;60;Piedmont;Barolo;Giacomo Grimaldi
63546;Italy;Cannubi Boschis;90;70;Piedmont;Barolo;Cantina del Nebbiolo
63556;Italy;Braja Riserva;90;35;Piedmont;Roero;Deltetto
63563;Italy;Castelletto;90;70;Piedmont;Barolo;Tenuta Duecorti
63589;Italy;Vigna da Capo;86;42;Piedmont;Barbera d'Asti Superiore Nizza;Dacapo
63671;Italy;Carmione;89;35;Tuscany;Toscana;Pratesi
63672;Italy;Belvedere Riserva;89;28;Tuscany;Chianti Classico;Querceto di Castellina
63673;Italy;L'Aura;89;20;Tuscany;Chianti Classico;Querceto di Castellina
63681;Italy;Bliss;89;40;Tuscany;Toscana;Batzella
63685;Italy;Emilio Primo;89;20;Tuscany;Toscana;Terre del Marchesato
63689;Italy;Tempo Riserva;89;20;Tuscany;Morellino di Scansano;Terre di Talamo
63715;Italy;Flauto Magico Riserva;88;50;Tuscany;Brunello di Montalcino;Paradiso di Frassina
63718;Italy;Borromeo Riserva;88;56;Tuscany;Chianti Classico;Poggio Borgoni
63730;Italy;Vigna Conca;84;75;Piedmont;Barolo;Mauro Molino
63731;Italy;Vigna Gancia;84;60;Piedmont;Barolo;Mauro Molino
63759;Italy;Sanct Valentin;95;40;Northeastern Italy;Alto Adige;Cantina Produttori San Michele Appiano
63760;Italy;Riserva;95;105;Tuscany;Brunello di Montalcino;Collosorbo
63763;Italy;Rarità 2004;95;165;Northeastern Italy;Alto Adige;Terlan
63766;Italy;Riserva;95;550;Tuscany;Brunello di Montalcino;Poggio di Sotto
63776;Italy;Greppone Mazzi;94;80;Tuscany;Brunello di Montalcino;Ruffino
63797;Italy;Ca' Bembo;82;10;Northeastern Italy;Friuli Grave;Principi di Porcìa
63832;Italy;Riserva;92;36;Tuscany;Vino Nobile di Montepulciano;Salcheto
63836;Italy;Occhio di Pernice;92;65;Tuscany;Vin Santo del Chianti Classico;Badia a Coltibuono
63870;Italy;Adènzia;87;23;Sicily & Sardinia;Sicilia;Baglio del Cristo di Campobello
63874;Italy;Lunario;87;35;Sicily & Sardinia;Sicilia;Brugnano
63876;Italy;Dietro le Case;87;22;Sicily & Sardinia;Menfi;Cantine Barbera
63878;Italy;Terre di Giumara;87;14;Sicily & Sardinia;Sicilia;Caruso & Minini
63880;Italy;Leone d'Almerita;87;18;Sicily & Sardinia;Sicilia;Tasca d'Almerita
63887;Italy;Levàntio;87;18;Sicily & Sardinia;Erice;Fazio
63890;Italy;Missoni;87;21;Sicily & Sardinia;Sicilia;Feudi del Pisciotto
63894;Italy;Rossojbleo;87;18;Sicily & Sardinia;Sicilia;Gulfi
63906;Italy;Numero 10 Metodo Classico;88;28;Veneto;Valdobbiadene Prosecco Superiore;Valdo
63909;Italy;La Gatta;88;19;Piedmont;Moscato d'Asti;Vite Colte
63924;Italy;Animante;88;35;Lombardy;Franciacorta;Barone Pizzini
63938;Italy;Tufaie;88;13;Veneto;Soave Classico;Bolla
63970;Italy;Brut;85;15;Veneto;Prosecco;Candoni
63974;Italy;Blu Giovello Extra Dry;85;17;Veneto;Prosecco;Piera Martellozzo
63982;Italy;Giade Extra Dry;85;21;Veneto;Prosecco;Piera Martellozzo
63987;Italy;Extra Dry;85;13;Veneto;Prosecco;Acinum
63988;Italy;Organic Extra Dry;85;18;Veneto;Prosecco;Alberto Nani
63990;Italy;Extra Dry;85;15;Veneto;Prosecco;Bolla
63994;Italy;Brut;85;17;Veneto;Prosecco;Canella
64002;Italy;Sanct Valentin;94;40;Northeastern Italy;Alto Adige;Cantina Produttori San Michele Appiano
64026;Italy;Montegrilli;89;27;Piedmont;Langhe;Elvio Cogno
64039;Italy;Stielle Gran Selezione;89;50;Tuscany;Chianti Classico;Rocca di Castagnoli
64046;Italy;Tegolaia Riserva;89;18;Tuscany;Chianti Rufina;Travignoli
64049;Italy;Piegaia;89;17;Tuscany;Chianti Classico;Villa Calcinaia
64050;Italy;Riserva;89;35;Tuscany;Chianti Classico;Villa Cerna
64052;Italy;La Ghirlanda;89;20;Tuscany;Chianti Classico;Bindi Sergardi
64054;Italy;Baruffo Riserva;89;34;Tuscany;Chianti Classico;Cantalici L'Antica Fornace di Ridolfo
64055;Italy;Sant'Ercolano;89;65;Tuscany;Vino Nobile di Montepulciano;Carpineto
64056;Italy;Riserva;89;31;Tuscany;Vino Nobile di Montepulciano;Carpineto
64057;Italy;Campomaggio;89;29;Tuscany;Chianti Classico;Castellani
64063;Italy;Titolato Colombaia;89;15;Tuscany;Chianti Colli Senesi;Falchini
64070;Italy;Monte Calvarina;92;30;Veneto;Recioto di Soave;Sandro de Bruno
64110;Italy;Riserva;91;30;Tuscany;Chianti Classico;Panzanello
64112;Italy;Poggio Rosso Gran Selezione;91;50;Tuscany;Chianti Classico;San Felice
64113;Italy;Riserva;91;35;Tuscany;Chianti Classico;Tenuta di Lilliano
64122;Italy;Vino in Musica;90;40;Tuscany;Toscana;Valiano
64125;Italy;Vintage Tunina;90;49;Northeastern Italy;Venezia Giulia;Jermann
64129;Italy;Riserva;90;95;Northeastern Italy;Alto Adige;Cantina Terlano
64130;Italy;Quarz;90;43;Northeastern Italy;Alto Adige;Cantina Terlano
64131;Italy;Lafoa;90;35;Northeastern Italy;Alto Adige;Produttori Colterenzio
64133;Italy;Beyond the Clouds;90;40;Northeastern Italy;Alto Adige;Elena Walch
64140;Italy;Masianco;90;12;Northeastern Italy;Delle Venezie;Masi
64145;Italy;La Froscà;89;18;Veneto;Soave Classico;Gini
64151;Italy;Angelo;92;105;Piedmont;Barbaresco;Albino Rocca
64152;Italy;Bussia Romirasco;92;100;Piedmont;Barolo;Aldo Conterno
64164;Italy;Rombone Elisa;92;47;Piedmont;Barbaresco;Ada Nada
64167;Italy;Bussia;92;70;Piedmont;Barolo;Attilio Ghisolfi
64173;Italy;Morassino;92;45;Piedmont;Barbaresco;Cascina Morassino
64174;Italy;Rabajà;92;47;Piedmont;Barbaresco;Castello di Verduno
64180;Italy;La Serra;90;59;Piedmont;Barolo;Marcarini
64181;Italy;Vigneto Boscareto;90;79;Piedmont;Barolo;Beni di Batasiolo
64186;Italy;Dardi Le Rose Bussia;90;79;Piedmont;Barolo;Poderi Colla
64188;Italy;Bussia;90;50;Piedmont;Barolo;Giacosa Fratelli
64193;Italy;Barturot;89;32;Piedmont;Dolcetto d'Alba;Ca' Viola
64194;Italy;Modus;89;25;Tuscany;Toscana;Ruffino
64196;Italy;Vigna Santa Riserva;86;26;Tuscany;Chianti;Fattoria di Petrognano
64198;Italy;Cetamura;86;11;Tuscany;Chianti;Badia a Coltibuono
64199;Italy;Carandelle;86;24;Tuscany;Maremma;Podere San Cristoforo
64205;Italy;Calcinaio;86;20;Tuscany;Cortona;La Calonica
64206;Italy;Cypresses;86;16;Tuscany;Toscana;Villa Pillo
64307;Italy;Vigneto Edoardo;90;60;Central Italy;Montepulciano d'Abruzzo;Cantina Zaccagnini
64308;Italy;Clemente VII Riserva;90;26;Tuscany;Chianti Classico;Castelli del Grevepesa
64309;Italy;Fontanelle;90;19;Tuscany;Toscana;Castello Banfi
64329;Italy;Vigna Monticchio;92;45;Central Italy;Torgiano Rosso Riserva;Lungarotti
64339;Italy;Passito;91;70;Central Italy;Montefalco Sagrantino;Cantina Fratelli Pardi
64342;Italy;Etnico;91;35;Central Italy;Montefalco Sagrantino;Di Filippo
64360;Italy;Vallocchio;90;75;Tuscany;Brunello di Montalcino;Fanti
64362;Italy;Vigneti La Selvanella Riserva;89;28;Tuscany;Chianti Classico;Melini
64365;Italy;Il Quercione Riserva;89;110;Tuscany;Brunello di Montalcino;Campogiovanni
64374;Italy;Riserva;89;90;Tuscany;Brunello di Montalcino;La Magia
64387;Italy;Mason;89;38;Northeastern Italy;Alto Adige;Manincor
64446;Italy;Alfio Moricone Selection Capitel della Crosara;90;52;Veneto;Amarone della Valpolicella Classico;Montresor
64522;Italy;Enrico Extra Dry;85;11;Veneto;Prosecco;Bellussi
64529;Italy;Tramontana Brut;85;17;Veneto;Prosecco;Conselve
64543;Italy;Sergio Extra Dry;88;19;Veneto;Prosecco di Conegliano e Valdobbiadene;Mionetto
64553;Italy;Vigneto Dirupo Extra Dry;87;16;Veneto;Prosecco di Valdobbiadene;Andreola Orsola
64554;Italy;Brut;87;15;Veneto;Prosecco di Valdobbiadene;Bortolotti
64559;Italy;Extra Dry;87;16;Veneto;Prosecco di Valdobbiadene;Villa Sandi
64581;Italy;Aternum;87;17;Central Italy;Trebbiano d'Abruzzo;Talamonti
64587;Italy;Trappoline;86;15;Tuscany;Toscana;Badia a Coltibuono
64598;Italy;D'Echo;85;16;Tuscany;Toscana;Leopoldo I di Toscana
64685;Italy;Ser Amerigo;87;44;Tuscany;Colli della Toscana Centrale;Marchesi Gondi
64696;Italy;Comedìa;87;19;Tuscany;Rosso di Toscana;Bellini
64711;Italy;Primo Rosso;89;17;Sicily & Sardinia;Carignano del Sulcis;Mesa
64712;Italy;I Fiori;89;16;Sicily & Sardinia;Vermentino di Sardegna;Pala
64713;Italy;Cucaione Superiore;89;18;Sicily & Sardinia;Vermentino di Gallura;Piero Mancini
64720;Italy;Opale;89;37;Sicily & Sardinia;Vermentino di Sardegna;Mesa
64734;Italy;Tambè;89;22;Sicily & Sardinia;Isola dei Nuraghi;Capichera
64735;Italy;Kyanos Bianco;89;33;Sicily & Sardinia;Isola dei Nuraghi;Tenute Soletta
64739;Italy;Cartizze;90;35;Veneto;Prosecco Superiore di Cartizze;Bortolomiol
64749;Italy;Cartizze;89;24;Veneto;Prosecco Superiore di Cartizze;Mionetto
64757;Italy;Brut Crede;89;19;Veneto;Prosecco di Valdobbiadene;Bisol
64770;Italy;Brut;87;25;Italy Other;Vino Spumante;Tenuta Stella
64816;Italy;La Roverina;85;18;Veneto;Valpolicella;Speri
64817;Italy;La Roverina;85;18;Veneto;Valpolicella;Speri
64822;Italy;Monte Tombole;85;25;Veneto;Valpolicella Superiore;Villa Erbice
64835;Italy;Campo Lavei;85;41;Veneto;Valpolicella Superiore;Ca' Rugate
64843;Italy;Ca' Bertoldi;91;37;Veneto;Amarone della Valpolicella Classico;Recchia
64846;Italy;Morópio;91;60;Veneto;Amarone della Valpolicella Classico;Antolini
64851;Italy;La Marega;91;68;Veneto;Amarone della Valpolicella Classico;Le Salette
64852;Italy;Costasera;91;60;Veneto;Amarone della Valpolicella Classico;Masi
64853;Italy;Piovesole;91;50;Veneto;Amarone della Valpolicella Classico;Eleva
64863;Italy;Campomasua;91;55;Veneto;Amarone della Valpolicella Classico;Venturini Massimino
64873;Italy;Ser Lapo Riserva;91;60;Tuscany;Chianti Classico;Mazzei
64881;Italy;Val di Suga;91;55;Tuscany;Brunello di Montalcino;Tenimenti Angelini
64883;Italy;Poggio Teo;91;30;Tuscany;Chianti Classico;Valiano
64907;Italy;Villa La Pagliaia Riserva;88;24;Tuscany;Chianti Classico;San Felice
64920;Italy;Il Margone Riserva;88;95;Tuscany;Chianti Classico;Il Molino di Grace
64927;Italy;Vigna La Fornace Gran Selezione;88;60;Tuscany;Chianti Classico;Villa Calcinaia
64934;Italy;Baruffo Riserva;88;34;Tuscany;Chianti Classico;Cantalici L'Antica Fornace di Ridolfo
64964;Italy;Don Giovanni;85;17;Piedmont;Barbera d'Asti;Convento Cappuccini
65021;Italy;Ugolforte;88;65;Tuscany;Brunello di Montalcino;Tenuta San Giorgio
65034;Italy;Vigna del Paradiso Extra Dry;86;21;Veneto;Prosecco di Conegliano e Valdobbiadene;Montesel Renzo
65044;Italy;Brut;86;16;Veneto;Prosecco di Conegliano e Valdobbiadene;Col Vetoraz Spumanti
65047;Italy;Extra Dry;86;15;Veneto;Prosecco di Conegliano e Valdobbiadene;Toffoli
65052;Italy;Brut;86;15;Veneto;Prosecco di Conegliano e Valdobbiadene;Toffoli
65066;Italy;Starderi;86;130;Piedmont;Barbaresco;La Spinetta
65073;Italy;Castelvero Alasia;86;11;Piedmont;Barbera d'Asti Superiore;Araldica
65091;Italy;Rocchettevino Riserva;91;85;Piedmont;Barolo;Ciabot Berton
65093;Italy;Aithos Rosso;91;52;Sicily & Sardinia;Etna;Destro
65118;Italy;Bron & Rusèval;87;20;Central Italy;Forlì;Celli
65138;Italy;Colle alle Macchie;87;77;Central Italy;Montefalco Sagrantino;Tabarrini
65145;Italy;Luna Selvatica;87;39;Central Italy;Colli Piacentini;La Tosa
65168;Italy;Tera Mia Riserva;85;45;Piedmont;Barbaresco;Taliano
65184;Italy;Bussia;88;39;Piedmont;Barolo;Sylla Sebaste
65187;Italy;Paesi Tuoi;88;60;Piedmont;Barolo;Vite Colte
65200;Italy;del Comune di Barolo;88;95;Piedmont;Barolo;Marchesi di Barolo
65207;Italy;Riserva;93;140;Tuscany;Brunello di Montalcino;Tenuta di Sesta
65208;Italy;Riserva;93;80;Tuscany;Brunello di Montalcino;Tenuta Vitanza
65211;Italy;Riserva;93;180;Tuscany;Brunello di Montalcino;Cupano
65213;Italy;Le Chiuse di Sotto Riserva;93;105;Tuscany;Brunello di Montalcino;Gianni Brunelli
65216;Italy;Pian Bossolino Riserva;93;135;Tuscany;Brunello di Montalcino;Poggio il Castellare
65218;Italy;Phenomena Riserva;93;128;Tuscany;Brunello di Montalcino;Sesti
65219;Italy;Riserva;93;125;Tuscany;Brunello di Montalcino;Siro Pacenti
65221;Italy;Riserva;93;120;Tuscany;Brunello di Montalcino;Castelgiocondo
65224;Italy;Riserva;93;110;Tuscany;Brunello di Montalcino;Fattoi
65225;Italy;Vigna Manapetra Riserva;93;58;Tuscany;Brunello di Montalcino;Fattoria La Lecciaia
65240;Italy;Del Pozzo Buono;87;15;Central Italy;Verdicchio dei Castelli di Jesi Classico;Vicari
65245;Italy;Riparosso;87;15;Central Italy;Montepulciano d'Abruzzo;Illuminati Dino
65250;Italy;Nero di Vite;87;40;Central Italy;Rosso Piceno;Le Caniette
65255;Italy;Rosso Bello;86;14;Central Italy;Rosso Piceno;Le Caniette
65256;Italy;Lucrezia;86;14;Central Italy;Marche;Le Caniette
65273;Italy;Molino del Piano;86;26;Tuscany;Rosso di Montalcino;Bonacchi
65291;Italy;Critone;88;15;Southern Italy;Val di Neto;Librandi
65293;Italy;Maurus;88;45;Northeastern Italy;Isonzo del Friuli;Masut da Rive
65301;Italy;Lago di Caldaro Classico Superiore De Silva PeterLeiter;88;12;Northeastern Italy;Alto Adige;Tenuta Peter Sölva & Söhne
65303;Italy;Hexenbichler;88;15;Northeastern Italy;Alto Adige;Tramin
65304;Italy;Auge Riserva;88;21;Veneto;Soave Superiore;Villa Canestrari
65308;Italy;Phases;88;12;Northeastern Italy;Vigneti delle Dolomiti;Alta Luna
65362;Italy;La Rocca;95;31;Veneto;Soave Classico;Pieropan
65365;Italy;Sanct Valentin;94;40;Northeastern Italy;Alto Adige;Cantina Produttori San Michele Appiano
65373;Italy;Guarniente;84;12;Tuscany;Chianti;Buccia Nera
65399;Italy;Nectar Dei;91;65;Tuscany;Maremma;Fattoria Nittardi
65422;Italy;MorAle;85;10;Central Italy;Sangiovese di Romagna;Poderi Morini
65449;Italy;Cerretello;88;15;Tuscany;Chianti Superiore;Pieve de' Pitti
65450;Italy;Argirio;88;27;Tuscany;Toscana;PoderNuovo a Palazzone
65451;Italy;Riserva;88;90;Tuscany;Brunello di Montalcino;Poggio Nardone
65453;Italy;Locorosso;88;15;Tuscany;Toscana;Pratesi
65455;Italy;Maremmino;88;13;Tuscany;Maremma;Rascioni e Cecconello
65458;Italy;Riserva;88;45;Tuscany;Chianti Classico;Quercia al Poggio
65465;Italy;Salterio;88;23;Tuscany;Rosso di Montepulciano;Trerose
65474;Italy;Taneto;88;25;Tuscany;Toscana;Badia di Morrona
65476;Italy;Prugnolo;88;25;Tuscany;Rosso di Montepulciano;Boscarelli
65477;Italy;Ruit Hora;88;30;Tuscany;Bolgheri;Caccia al Piano 1868
65501;Italy;Essenze;91;50;Piedmont;Barolo;Terre da Vino
65510;Italy;Arborina;91;50;Piedmont;Barolo;Mauro Veglio
65514;Italy;Margheria;90;56;Piedmont;Barolo;Luigi Pira
65570;Italy;Orion;85;10;Sicily & Sardinia;Vermentino di Sardegna;Vigneti Zanatta
65582;Italy;Granato;92;72;Northeastern Italy;Vigneti delle Dolomiti;Foradori
65611;Italy;Riserva Fondatori;93;80;Veneto;Amarone della Valpolicella Classico;Fabiano
65615;Italy;Vigneti di Osan;93;70;Veneto;Amarone della Valpolicella Classico;Corteforte
65630;Italy;Alte d'Altesi;90;40;Tuscany;Toscana;Altesino
65643;Italy;Campo di Marzo;90;25;Tuscany;Brunello di Montalcino;Il Valentiano
65652;Italy;Rosso;89;32;Tuscany;Bolgheri;Le Macchiole
65654;Italy;Poggio al Granchio;89;99;Tuscany;Brunello di Montalcino;Val di Suga
65656;Italy;Camboi;89;78;Tuscany;Toscana;Castello di Meleto
65671;Italy;Violante;87;15;Southern Italy;Castel del Monte;Rivera
65675;Italy;Graticciaia;87;100;Southern Italy;Salento;Agricole Vallone
65678;Italy;Falco Nero Riserva;87;18;Southern Italy;Salice Salentino;Cantine De Falco
65679;Italy;N Zero;87;15;Southern Italy;Salento;Cantine Menhir
65690;Italy;Viognier de Le Palaie;87;68;Tuscany;Toscana;Le Palaie
65698;Italy;Tragugnano;87;30;Central Italy;Orvieto;Sergio Mottura
65711;Italy;Decugnano Rosso;87;28;Central Italy;Umbria;Decugnano dei Barbi
65712;Italy;Villa Barbi Rosso;87;18;Central Italy;Umbria;Decugnano dei Barbi
65720;Italy;Altero;91;80;Tuscany;Brunello di Montalcino;Poggio Antico
65723;Italy;Riserva;91;85;Tuscany;Brunello di Montalcino;Ridolfi
65724;Italy;Campogiovanni;91;60;Tuscany;Brunello di Montalcino;San Felice
65740;Italy;Zebras;91;60;Tuscany;Brunello di Montalcino;Villa I Cipressi
65745;Italy;Riserva;91;120;Tuscany;Brunello di Montalcino;Il Cocco
65749;Italy;I Poggiarelli;91;75;Tuscany;Brunello di Montalcino;La Mannella
65762;Italy;Vigna Monticchio;92;45;Central Italy;Torgiano Rosso Riserva;Lungarotti
65769;Italy;Riserva;92;40;Central Italy;Montefalco Rosso;Antonelli
65770;Italy;Collepiano;92;50;Central Italy;Montefalco Sagrantino;Arnaldo Caprai
65793;Italy;Saia;90;30;Sicily & Sardinia;Sicilia;Feudo Maccari
65795;Italy;Delia Nivolelli Riserva;90;38;Sicily & Sardinia;Sicilia;Caruso & Minini
65800;Italy;Cavalli;92;45;Tuscany;Toscana;Tenuta degli Dei
65801;Italy;Iperione;92;90;Tuscany;Toscana;Amantis
65805;Italy;Ilatraia;92;60;Tuscany;Toscana;Brancaia
65825;Italy;Cà del Pazzo;92;43;Tuscany;Toscana;Caparzo
65845;Italy;Bussia Trentaquattro 34;86;75;Piedmont;Barolo;Rattalino
65846;Italy;Trentaquattro 34;86;59;Piedmont;Barolo;Rattalino
65853;Italy;Spezie Riserva;86;60;Piedmont;Barbaresco;Vite Colte
65859;Italy;Riserva;86;75;Piedmont;Barolo;Virna Borgogno
65867;Italy;Nero;90;53;Southern Italy;Salento;Conti Zecca
65873;Italy;Damaschito;90;35;Southern Italy;Aglianico del Vulture;Lucania
65878;Italy;Masseria Maime;90;34;Southern Italy;Salento;Tormaresca
65889;Italy;Cifra;88;30;Tuscany;Costa Toscana;Duemani
65900;Italy;Mongrana;88;22;Tuscany;Maremma Toscana;Querciabella
65926;Italy;Cannubi;89;45;Piedmont;Barolo;Borgogno F.lli Serio e Battista
65933;Italy;Rocche di Castiglione;89;79;Piedmont;Barolo;Oddero
65937;Italy;Quarantacinque Riserva;89;99;Piedmont;Barbaresco;Rattalino
65942;Italy;Montersino Ad Altiora;89;34;Piedmont;Barbaresco;Taliano
65944;Italy;Nervo;95;59;Piedmont;Barbaresco;Rizzi
65975;Italy;Sanice Riserva;88;18;Tuscany;Vernaccia di San Gimignano;Cesani
65976;Italy;Pancole;88;12;Tuscany;Vernaccia di San Gimignano;Cesani
65979;Italy;Silenzio;88;52;Sicily & Sardinia;Terre Siciliane;Coste Ghirlanda
65985;Italy;Riserva;88;22;Tuscany;Vernaccia di San Gimignano;Fattoria La Vialla
65988;Italy;Principe Strozzi;88;18;Tuscany;Vernaccia di San Gimignano;Guicciardini Strozzi
66023;Italy;Centosassi;90;30;Southern Italy;Puglia;Amastuola
66032;Italy;Pinot Grigio;85;14;Northeastern Italy;Colli Orientali del Friuli;Valchiarò
66050;Italy;Campirossi;86;17;Southern Italy;Salento;Miali
66051;Italy;Ìchore;86;16;Southern Italy;Salento;Miali
66083;Italy;Prapò;87;45;Piedmont;Barolo;Mauro Sebaste
66087;Italy;La Fenice;87;40;Piedmont;Barbaresco;Pier
